,date,mean_lux,min_lux,max_lux,variance_lux,mean_light,min_light,max_light,variance_light
576,2022-06-30 22:22:39, 13.11, 13.02, 13.19, 0.0, 3310.24, 191, 5591, 3167591.67
577,2022-06-30 22:23:40, 13.1, 13.02, 13.19, 0.0, 3304.9, 191, 5591, 3178524.6
578,2022-06-30 22:24:40, 13.12, 13.08, 13.25, 0.0, 3299.59, 191, 5591, 3189360.34
579,2022-06-30 22:25:41, 13.1, 13.02, 13.19, 0.0, 3294.29, 191, 5591, 3200106.92
580,2022-06-30 22:26:41, 13.11, 13.02, 13.19, 0.0, 3289.01, 191, 5591, 3210758.75
581,2022-06-30 22:27:41, 13.11, 13.08, 13.19, 0.0, 3283.75, 191, 5591, 3221318.2
582,2022-06-30 22:28:42, 13.11, 13.08, 13.19, 0.0, 3278.51, 191, 5591, 3231785.83
583,2022-06-30 22:29:42, 13.11, 13.02, 13.13, 0.0, 3273.29, 191, 5591, 3242163.81
584,2022-06-30 22:30:42, 13.1, 13.02, 13.19, 0.0, 3268.08, 191, 5591, 3252453.05
585,2022-06-30 22:31:43, 13.11, 13.02, 13.13, 0.0, 3262.89, 191, 5591, 3262651.33
586,2022-06-30 22:32:43, 13.11, 13.02, 13.19, 0.0, 3257.72, 191, 5591, 3272760.95
587,2022-06-30 22:33:44, 13.1, 13.08, 13.13, 0.0, 3252.57, 191, 5591, 3282785.38
588,2022-06-30 22:34:44, 13.1, 13.02, 13.13, 0.0, 3247.43, 191, 5591, 3292722.59
589,2022-06-30 22:35:44, 13.1, 13.02, 13.13, 0.0, 3242.31, 191, 5591, 3302574.3
590,2022-06-30 22:36:45, 13.1, 13.02, 13.19, 0.0, 3237.21, 191, 5591, 3312340.53
591,2022-06-30 22:37:45, 13.08, 13.02, 13.13, 0.0, 3232.13, 191, 5591, 3322025.71
592,2022-06-30 22:38:45, 13.08, 13.02, 13.13, 0.0, 3227.06, 191, 5591, 3331625.93
593,2022-06-30 22:39:46, 13.08, 13.02, 13.13, 0.0, 3222.01, 191, 5591, 3341142.23
594,2022-06-30 22:40:46, 13.08, 13.02, 13.19, 0.0, 3216.98, 191, 5591, 3350576.78
595,2022-06-30 22:41:47, 13.08, 13.02, 13.13, 0.0, 3211.96, 191, 5591, 3359928.26
596,2022-06-30 22:42:47, 13.08, 13.02, 13.13, 0.0, 3206.96, 191, 5591, 3369198.16
597,2022-06-30 22:43:47, 13.1, 13.02, 13.13, 0.0, 3201.98, 191, 5591, 3378385.33
598,2022-06-30 22:44:48, 13.09, 13.02, 13.19, 0.0, 3197.01, 191, 5591, 3387492.91
599,2022-06-30 22:45:48, 13.11, 13.08, 13.19, 0.0, 3192.06, 191, 5591, 3396518.59
600,2022-06-30 22:46:48, 13.1, 13.02, 13.25, 0.0, 3187.13, 191, 5591, 3405466.48
601,2022-06-30 22:47:49, 13.1, 13.02, 13.13, 0.0, 3182.21, 191, 5591, 3414336.71
602,2022-06-30 22:48:49, 13.11, 13.08, 13.19, 0.0, 3177.31, 191, 5591, 3423128.27
603,2022-06-30 22:49:49, 13.11, 13.02, 13.19, 0.0, 3172.43, 191, 5591, 3431843.1
604,2022-06-30 22:50:50, 13.11, 13.02, 13.19, 0.0, 3167.56, 191, 5591, 3440481.01
605,2022-06-30 22:51:50, 13.1, 13.02, 13.19, 0.0, 3162.71, 191, 5591, 3449043.91
606,2022-06-30 22:52:51, 13.12, 13.08, 13.19, 0.0, 3157.87, 191, 5591, 3457529.98
607,2022-06-30 22:53:51, 13.1, 13.08, 13.13, 0.0, 3153.05, 191, 5591, 3465943.37
608,2022-06-30 22:54:51, 13.11, 13.08, 13.19, 0.0, 3148.25, 191, 5591, 3474282.58
609,2022-06-30 22:55:52, 13.11, 13.08, 13.19, 0.0, 3143.46, 191, 5591, 3482547.88
610,2022-06-30 22:56:52, 13.1, 13.02, 13.19, 0.0, 3138.69, 191, 5591, 3490741.94
611,2022-06-30 22:57:52, 13.09, 13.02, 13.19, 0.0, 3133.93, 191, 5591, 3498865.63
612,2022-06-30 22:58:53, 13.09, 13.02, 13.13, 0.0, 3129.19, 191, 5591, 3506918.56
613,2022-06-30 22:59:53, 13.09, 13.02, 13.13, 0.0, 3124.46, 191, 5591, 3514900.2
614,2022-06-30 23:00:54, 13.1, 13.08, 13.13, 0.0, 3119.75, 191, 5591, 3522809.07
615,2022-06-30 23:01:54, 13.1, 13.02, 13.19, 0.0, 3115.06, 191, 5591, 3530649.19
616,2022-06-30 23:02:54, 13.11, 13.08, 13.13, 0.0, 3110.38, 191, 5591, 3538417.84
617,2022-06-30 23:03:55, 13.1, 13.02, 13.13, 0.0, 3105.71, 191, 5591, 3546119.93
618,2022-06-30 23:04:55, 13.09, 13.02, 13.19, 0.0, 3101.06, 191, 5591, 3553754.14
619,2022-06-30 23:05:55, 13.09, 13.02, 13.13, 0.0, 3096.43, 191, 5591, 3561321.6
620,2022-06-30 23:06:56, 13.09, 13.02, 13.13, 0.0, 3091.81, 191, 5591, 3568821.16
621,2022-06-30 23:07:56, 13.1, 13.02, 13.19, 0.0, 3087.2, 191, 5591, 3576252.43
622,2022-06-30 23:08:57, 13.1, 13.02, 13.13, 0.0, 3082.61, 191, 5591, 3583619.32
623,2022-06-30 23:09:57, 13.1, 13.08, 13.19, 0.0, 3078.04, 191, 5591, 3590919.59
624,2022-06-30 23:10:57, 13.11, 13.02, 13.19, 0.0, 3073.48, 191, 5591, 3598153.31
625,2022-06-30 23:11:58, 13.12, 13.08, 13.19, 0.0, 3068.93, 191, 5591, 3605321.46
626,2022-06-30 23:12:58, 13.1, 13.02, 13.19, 0.0, 3064.4, 191, 5591, 3612428.17
627,2022-06-30 23:13:58, 13.1, 13.02, 13.19, 0.0, 3059.88, 191, 5591, 3619470.77
628,2022-06-30 23:14:59, 13.09, 13.02, 13.19, 0.0, 3055.38, 191, 5591, 3626452.46
629,2022-06-30 23:15:59, 13.1, 13.02, 13.19, 0.0, 3050.89, 191, 5591, 3633369.37
630,2022-06-30 23:17:00, 13.12, 13.08, 13.19, 0.0, 3046.42, 191, 5591, 3640222.61
631,2022-06-30 23:18:00, 13.1, 13.02, 13.19, 0.0, 3041.95, 191, 5591, 3647016.55
632,2022-06-30 23:19:00, 13.11, 13.02, 13.19, 0.0, 3037.51, 191, 5591, 3653747.8
633,2022-06-30 23:20:01, 13.12, 13.08, 13.19, 0.0, 3033.08, 191, 5591, 3660416.54
634,2022-06-30 23:21:01, 13.11, 13.08, 13.19, 0.0, 3028.66, 191, 5591, 3667027.84
635,2022-06-30 23:22:01, 13.11, 13.02, 13.19, 0.0, 3024.26, 191, 5591, 3673578.75
636,2022-06-30 23:23:02, 13.12, 13.08, 13.19, 0.0, 3019.86, 191, 5591, 3680069.32
637,2022-06-30 23:24:02, 13.1, 13.02, 13.13, 0.0, 3015.49, 191, 5591, 3686504.24
638,2022-06-30 23:25:03, 13.11, 13.08, 13.19, 0.0, 3011.13, 191, 5591, 3692879.42
639,2022-06-30 23:26:03, 13.1, 13.02, 13.19, 0.0, 3006.78, 191, 5591, 3699198.1
640,2022-06-30 23:27:03, 13.1, 13.02, 13.19, 0.0, 3002.44, 191, 5591, 3705458.68
641,2022-06-30 23:28:04, 13.1, 13.02, 13.19, 0.0, 2998.12, 191, 5591, 3711663.05
642,2022-06-30 23:29:04, 13.1, 13.02, 13.19, 0.0, 2993.81, 191, 5591, 3717810.22
643,2022-06-30 23:30:04, 13.11, 13.02, 13.19, 0.0, 2989.51, 191, 5591, 3723900.76
644,2022-06-30 23:31:05, 13.11, 13.02, 13.19, 0.0, 2985.23, 191, 5591, 3729935.83
645,2022-06-30 23:32:05, 13.09, 13.02, 13.19, 0.0, 2980.96, 191, 5591, 3735918.99
646,2022-06-30 23:33:06, 13.08, 13.02, 13.13, 0.0, 2976.71, 191, 5591, 3741848.35
647,2022-06-30 23:34:06, 13.1, 13.02, 13.19, 0.0, 2972.46, 191, 5591, 3747720.52
648,2022-06-30 23:35:06, 13.07, 13.02, 13.19, 0.0, 2968.23, 191, 5591, 3753542.56
649,2022-06-30 23:36:07, 13.08, 13.02, 13.13, 0.0, 2964.01, 191, 5591, 3759310.64
650,2022-06-30 23:37:07, 13.1, 13.02, 13.13, 0.0, 2959.81, 191, 5591, 3765022.51
651,2022-06-30 23:38:07, 13.09, 13.02, 13.13, 0.0, 2955.62, 191, 5591, 3770682.51
652,2022-06-30 23:39:08, 13.08, 13.02, 13.13, 0.0, 2951.44, 191, 5591, 3776291.19
653,2022-06-30 23:40:08, 13.07, 13.02, 13.13, 0.0, 2947.28, 191, 5591, 3781849.76
654,2022-06-30 23:41:09, 13.07, 13.02, 13.13, 0.0, 2943.12, 191, 5591, 3787356.94
655,2022-06-30 23:42:09, 13.07, 13.02, 13.13, 0.0, 2938.98, 191, 5591, 3792812.72
656,2022-06-30 23:43:09, 12.25, 11.0, 13.25, 0.95, 2934.83, 191, 5591, 3798336.11
657,2022-06-30 23:44:10, 11.11, 11.06, 11.23, 0.0, 2930.67, 191, 5591, 3803972.72
658,2022-06-30 23:45:10, 11.1, 11.06, 11.12, 0.0, 2926.51, 191, 5591, 3809558.2
659,2022-06-30 23:46:10, 11.09, 11.06, 11.12, 0.0, 2922.37, 191, 5591, 3815094.04
660,2022-06-30 23:47:11, 11.09, 11.06, 11.12, 0.0, 2918.24, 191, 5591, 3820578.7
661,2022-06-30 23:48:11, 11.08, 11.0, 11.12, 0.0, 2914.12, 191, 5591, 3826014.2
662,2022-06-30 23:49:12, 11.08, 11.0, 11.17, 0.0, 2910.02, 191, 5591, 3831399.41
663,2022-06-30 23:50:12, 11.1, 11.0, 11.17, 0.0, 2905.92, 191, 5591, 3836732.81
664,2022-06-30 23:51:12, 11.1, 11.0, 11.17, 0.0, 2901.84, 191, 5591, 3842016.82
665,2022-06-30 23:52:13, 11.11, 11.06, 11.17, 0.0, 2897.78, 191, 5591, 3847250.87
666,2022-06-30 23:53:13, 11.1, 11.06, 11.17, 0.0, 2893.72, 191, 5591, 3852436.43
667,2022-06-30 23:54:13, 11.11, 11.06, 11.17, 0.0, 2889.68, 191, 5591, 3857573.3
668,2022-06-30 23:55:14, 11.09, 11.06, 11.17, 0.0, 2885.65, 191, 5591, 3862664.02
669,2022-06-30 23:56:14, 11.11, 11.06, 11.17, 0.0, 2881.63, 191, 5591, 3867705.44
670,2022-06-30 23:57:15, 11.11, 11.06, 11.17, 0.0, 2877.62, 191, 5591, 3872700.07
671,2022-06-30 23:58:15, 11.09, 11.0, 11.17, 0.0, 2873.62, 191, 5591, 3877649.19
672,2022-06-30 23:59:15, 11.1, 11.06, 11.17, 0.0, 2869.64, 191, 5591, 3882551.68
673,2022-01-07 00:00:16, 11.08, 11.0, 11.17, 0.0, 2865.67, 191, 5591, 3887410.81
674,2022-01-07 00:01:16, 11.08, 11.0, 11.17, 0.0, 2861.71, 191, 5591, 3892223.46
675,2022-01-07 00:02:16, 11.09, 11.06, 11.17, 0.0, 2857.76, 191, 5591, 3896988.81
676,2022-01-07 00:03:17, 11.09, 11.0, 11.12, 0.0, 2853.82, 191, 5591, 3901709.42
677,2022-01-07 00:04:17, 11.1, 11.06, 11.17, 0.0, 2849.9, 191, 5591, 3906384.34
678,2022-01-07 00:05:18, 11.1, 11.06, 11.23, 0.0, 2845.98, 191, 5591, 3911015.07
679,2022-01-07 00:06:18, 11.09, 11.06, 11.17, 0.0, 2842.08, 191, 5591, 3915602.08
680,2022-01-07 00:07:18, 11.09, 11.0, 11.12, 0.0, 2838.19, 191, 5591, 3920146.33
681,2022-01-07 00:08:19, 11.08, 11.0, 11.12, 0.0, 2834.31, 191, 5591, 3924647.5
682,2022-01-07 00:09:19, 11.07, 11.0, 11.12, 0.0, 2830.44, 191, 5591, 3929106.81
683,2022-01-07 00:10:19, 11.07, 11.0, 11.17, 0.0, 2826.59, 191, 5591, 3933524.18
684,2022-01-07 00:11:20, 11.07, 11.0, 11.17, 0.0, 2822.74, 191, 5591, 3937897.87
685,2022-01-07 00:12:20, 11.08, 11.0, 11.17, 0.0, 2818.91, 191, 5591, 3942229.11
686,2022-01-07 00:13:21, 11.08, 11.0, 11.12, 0.0, 2815.08, 191, 5591, 3946518.08
687,2022-01-07 00:14:21, 11.08, 11.0, 11.17, 0.0, 2811.27, 191, 5591, 3950765.35
688,2022-01-07 00:15:21, 11.09, 11.06, 11.17, 0.0, 2807.47, 191, 5591, 3954970.34
689,2022-01-07 00:16:22, 11.15, 11.0, 11.29, 0.01, 2803.68, 191, 5591, 3959126.18
690,2022-01-07 00:17:22, 11.25, 11.17, 11.35, 0.0, 2799.91, 191, 5591, 3963227.84
691,2022-01-07 00:18:22, 11.26, 11.17, 11.4, 0.0, 2796.14, 191, 5591, 3967288.02
692,2022-01-07 00:19:23, 189.43, 11.29, 254.65, 10674.06, 2796.85, 191, 5591, 3966555.25
693,2022-01-07 00:20:23, 250.38, 249.7, 250.96, 0.11, 2799.09, 191, 5591, 3964296.31
694,2022-01-07 00:21:24, 249.24, 248.6, 250.1, 0.13, 2801.29, 191, 5591, 3961947.04
695,2022-01-07 00:22:24, 248.19, 247.39, 248.89, 0.12, 2803.45, 191, 5591, 3959515.11
696,2022-01-07 00:23:24, 247.1, 246.64, 247.62, 0.08, 2805.58, 191, 5591, 3957000.14
697,2022-01-07 00:24:25, 184.77, 28.97, 246.64, 9585.77, 2806.16, 191, 5591, 3955701.9
698,2022-01-07 00:25:25, 21.2, 13.36, 29.09, 61.13, 2802.67, 191, 5591, 3958561.24
699,2022-01-07 00:26:26, 13.3, 13.13, 13.42, 0.01, 2799.0, 191, 5591, 3962340.64
700,2022-01-07 00:27:26, 13.18, 13.13, 13.25, 0.0, 2795.33, 191, 5591, 3966097.99
701,2022-01-07 00:28:26, 13.17, 13.13, 13.25, 0.0, 2791.68, 191, 5591, 3969818.96
702,2022-01-07 00:29:27, 13.18, 13.13, 13.25, 0.0, 2788.03, 191, 5591, 3973501.75
703,2022-01-07 00:30:27, 13.15, 13.08, 13.25, 0.0, 2784.39, 191, 5591, 3977151.12
704,2022-01-07 00:31:27, 13.15, 13.08, 13.25, 0.0, 2780.77, 191, 5591, 3980764.41
705,2022-01-07 00:32:28, 13.15, 13.08, 13.25, 0.0, 2777.15, 191, 5591, 3984341.05
706,2022-01-07 00:33:28, 13.14, 13.08, 13.25, 0.0, 2773.55, 191, 5591, 3987882.49
707,2022-01-07 00:34:29, 13.14, 13.08, 13.19, 0.0, 2769.95, 191, 5591, 3991388.53
708,2022-01-07 00:35:29, 13.13, 13.08, 13.19, 0.0, 2766.37, 191, 5591, 3994859.77
709,2022-01-07 00:36:29, 13.14, 13.08, 13.25, 0.0, 2762.79, 191, 5591, 3998294.91
710,2022-01-07 00:37:30, 13.13, 13.08, 13.19, 0.0, 2759.23, 191, 5591, 4001696.24
711,2022-01-07 00:38:30, 13.11, 13.08, 13.19, 0.0, 2755.67, 191, 5591, 4005065.31
712,2022-01-07 00:39:31, 13.11, 13.02, 13.19, 0.0, 2752.13, 191, 5591, 4008399.51
713,2022-01-07 00:40:31, 13.11, 13.02, 13.19, 0.0, 2748.59, 191, 5591, 4011698.87
714,2022-01-07 00:41:31, 13.12, 13.08, 13.19, 0.0, 2745.06, 191, 5591, 4014963.27
715,2022-01-07 00:42:32, 13.11, 13.02, 13.19, 0.0, 2741.55, 191, 5591, 4018194.97
716,2022-01-07 00:43:32, 13.12, 13.08, 13.19, 0.0, 2738.04, 191, 5591, 4021391.28
717,2022-01-07 00:44:33, 13.13, 13.08, 13.25, 0.0, 2734.55, 191, 5591, 4024552.81
718,2022-01-07 00:45:33, 13.12, 13.08, 13.19, 0.0, 2731.06, 191, 5591, 4027682.61
719,2022-01-07 00:46:33, 12.8, 11.06, 13.25, 0.58, 2727.58, 191, 5591, 4030819.01
720,2022-01-07 00:47:34, 11.08, 11.0, 11.17, 0.0, 2724.06, 191, 5591, 4034130.81
721,2022-01-07 00:48:34, 11.08, 11.06, 11.12, 0.0, 2720.55, 191, 5591, 4037408.22
722,2022-01-07 00:49:34, 11.07, 11.0, 11.12, 0.0, 2717.06, 191, 5591, 4040653.94
723,2022-01-07 00:50:35, 11.08, 11.0, 11.12, 0.0, 2713.57, 191, 5591, 4043864.37
724,2022-01-07 00:51:35, 11.09, 11.06, 11.17, 0.0, 2710.09, 191, 5591, 4047040.79
725,2022-01-07 00:52:36, 11.08, 11.0, 11.17, 0.0, 2706.62, 191, 5591, 4050185.99
726,2022-01-07 00:53:36, 11.08, 11.06, 11.12, 0.0, 2703.17, 191, 5591, 4053298.13
727,2022-01-07 00:54:36, 11.08, 11.0, 11.12, 0.0, 2699.72, 191, 5591, 4056377.78
728,2022-01-07 00:55:37, 11.08, 11.0, 11.12, 0.0, 2696.28, 191, 5591, 4059425.63
729,2022-01-07 00:56:37, 11.08, 11.0, 11.17, 0.0, 2692.85, 191, 5591, 4062442.02
730,2022-01-07 00:57:38, 11.08, 11.0, 11.12, 0.0, 2689.43, 191, 5591, 4065426.39
731,2022-01-07 00:58:38, 11.1, 11.06, 11.17, 0.0, 2686.02, 191, 5591, 4068377.14
732,2022-01-07 00:59:38, 11.09, 11.06, 11.17, 0.0, 2682.61, 191, 5591, 4071297.34
733,2022-01-07 01:00:39, 11.08, 11.0, 11.17, 0.0, 2679.22, 191, 5591, 4074187.67
734,2022-01-07 01:01:39, 11.09, 11.0, 11.17, 0.0, 2675.84, 191, 5591, 4077045.86
735,2022-01-07 01:02:39, 11.09, 11.06, 11.12, 0.0, 2672.46, 191, 5591, 4079874.15
736,2022-01-07 01:03:40, 11.09, 11.06, 11.12, 0.0, 2669.1, 191, 5591, 4082671.53
737,2022-01-07 01:04:40, 11.09, 11.06, 11.17, 0.0, 2665.74, 191, 5591, 4085439.0
738,2022-01-07 01:05:41, 11.1, 11.06, 11.17, 0.0, 2662.4, 191, 5591, 4088175.77
739,2022-01-07 01:06:41, 11.1, 11.06, 11.17, 0.0, 2659.06, 191, 5591, 4090881.95
740,2022-01-07 01:07:41, 11.09, 11.06, 11.12, 0.0, 2655.73, 191, 5591, 4093559.85
741,2022-01-07 01:08:42, 11.11, 11.06, 11.17, 0.0, 2652.41, 191, 5591, 4096206.7
742,2022-01-07 01:09:42, 11.1, 11.06, 11.17, 0.0, 2649.1, 191, 5591, 4098825.37
743,2022-01-07 01:10:43, 11.09, 11.06, 11.17, 0.0, 2645.8, 191, 5591, 4101416.04
744,2022-01-07 01:11:43, 11.09, 11.0, 11.17, 0.0, 2642.51, 191, 5591, 4103977.93
745,2022-01-07 01:12:43, 11.09, 11.0, 11.17, 0.0, 2639.22, 191, 5591, 4106511.46
746,2022-01-07 01:13:44, 11.09, 11.06, 11.12, 0.0, 2635.95, 191, 5591, 4109017.28
747,2022-01-07 01:14:44, 11.09, 11.0, 11.17, 0.0, 2632.68, 191, 5591, 4111495.13
748,2022-01-07 01:15:44, 11.07, 11.0, 11.12, 0.0, 2629.42, 191, 5591, 4113946.84
749,2022-01-07 01:16:45, 11.08, 11.0, 11.17, 0.0, 2626.17, 191, 5591, 4116370.44
750,2022-01-07 01:17:45, 11.07, 11.0, 11.12, 0.0, 2622.93, 191, 5591, 4118767.08
751,2022-01-07 01:18:46, 11.08, 11.0, 11.17, 0.0, 2619.7, 191, 5591, 4121135.89
752,2022-01-07 01:19:46, 11.07, 11.0, 11.12, 0.0, 2616.48, 191, 5591, 4123478.35
753,2022-01-07 01:20:46, 11.09, 11.06, 11.17, 0.0, 2613.26, 191, 5591, 4125792.07
754,2022-01-07 01:21:47, 11.08, 11.0, 11.12, 0.0, 2610.05, 191, 5591, 4128079.93
755,2022-01-07 01:22:47, 11.08, 11.0, 11.17, 0.0, 2606.86, 191, 5591, 4130341.36
756,2022-01-07 01:23:48, 11.08, 11.06, 11.17, 0.0, 2603.67, 191, 5591, 4132576.02
757,2022-01-07 01:24:48, 11.08, 11.0, 11.12, 0.0, 2600.49, 191, 5591, 4134784.3
758,2022-01-07 01:25:48, 11.09, 11.0, 11.17, 0.0, 2597.31, 191, 5591, 4136966.29
759,2022-01-07 01:26:49, 11.1, 11.06, 11.17, 0.0, 2594.15, 191, 5591, 4139121.12
760,2022-01-07 01:27:49, 11.1, 11.06, 11.23, 0.0, 2590.99, 191, 5591, 4141250.23
761,2022-01-07 01:28:49, 11.1, 11.06, 11.17, 0.0, 2587.85, 191, 5591, 4143354.03
762,2022-01-07 01:29:50, 11.09, 11.0, 11.17, 0.0, 2584.71, 191, 5591, 4145432.89
763,2022-01-07 01:30:50, 11.1, 11.06, 11.17, 0.0, 2581.58, 191, 5591, 4147485.84
764,2022-01-07 01:31:51, 11.1, 11.06, 11.17, 0.0, 2578.45, 191, 5591, 4149514.1
765,2022-01-07 01:32:51, 11.1, 11.06, 11.17, 0.0, 2575.34, 191, 5591, 4151517.54
766,2022-01-07 01:33:51, 11.1, 11.06, 11.17, 0.0, 2572.23, 191, 5591, 4153497.05
767,2022-01-07 01:34:52, 11.11, 11.06, 11.17, 0.0, 2569.13, 191, 5591, 4155451.15
768,2022-01-07 01:35:52, 11.1, 11.0, 11.17, 0.0, 2566.04, 191, 5591, 4157381.97
769,2022-01-07 01:36:53, 11.09, 11.06, 11.17, 0.0, 2562.96, 191, 5591, 4159289.57
770,2022-01-07 01:37:53, 11.09, 11.0, 11.17, 0.0, 2559.89, 191, 5591, 4161172.78
771,2022-01-07 01:38:53, 11.09, 11.06, 11.12, 0.0, 2556.82, 191, 5591, 4163032.38
772,2022-01-07 01:39:54, 11.1, 11.06, 11.17, 0.0, 2553.76, 191, 5591, 4164867.42
773,2022-01-07 01:40:54, 11.1, 11.06, 11.17, 0.0, 2550.71, 191, 5591, 4166679.19
774,2022-01-07 01:41:55, 11.11, 11.06, 11.17, 0.0, 2547.67, 191, 5591, 4168467.34
775,2022-01-07 01:42:55, 11.1, 11.06, 11.17, 0.0, 2544.63, 191, 5591, 4170233.45
776,2022-01-07 01:43:55, 11.12, 11.06, 11.17, 0.0, 2541.61, 191, 5591, 4171974.34
777,2022-01-07 01:44:56, 11.1, 11.06, 11.17, 0.0, 2538.59, 191, 5591, 4173694.53
778,2022-01-07 01:45:56, 11.1, 11.06, 11.17, 0.0, 2535.58, 191, 5591, 4175392.03
779,2022-01-07 01:46:56, 11.1, 11.06, 11.17, 0.0, 2532.57, 191, 5591, 4177067.21
780,2022-01-07 01:47:57, 11.1, 11.06, 11.17, 0.0, 2529.58, 191, 5591, 4178720.03
781,2022-01-07 01:48:57, 11.1, 11.06, 11.23, 0.0, 2526.59, 191, 5591, 4180350.74
782,2022-01-07 01:49:58, 11.1, 11.0, 11.23, 0.0, 2523.61, 191, 5591, 4181959.4
783,2022-01-07 01:50:58, 11.09, 11.06, 11.17, 0.0, 2520.64, 191, 5591, 4183547.43
784,2022-01-07 01:51:58, 11.1, 11.06, 11.17, 0.0, 2517.67, 191, 5591, 4185113.22
785,2022-01-07 01:52:59, 11.09, 11.06, 11.17, 0.0, 2514.71, 191, 5591, 4186657.79
786,2022-01-07 01:53:59, 11.1, 11.0, 11.17, 0.0, 2511.76, 191, 5591, 4188180.42
787,2022-01-07 01:55:00, 11.1, 11.0, 11.17, 0.0, 2508.82, 191, 5591, 4189682.03
788,2022-01-07 01:56:00, 11.11, 11.06, 11.17, 0.0, 2505.88, 191, 5591, 4191161.02
789,2022-01-07 01:57:00, 11.11, 11.06, 11.23, 0.0, 2502.95, 191, 5591, 4192619.77
790,2022-01-07 01:58:01, 11.12, 11.06, 11.17, 0.0, 2500.03, 191, 5591, 4194056.4
791,2022-01-07 01:59:01, 11.13, 11.06, 11.17, 0.0, 2497.12, 191, 5591, 4195471.44
792,2022-01-07 02:00:02, 11.12, 11.06, 11.23, 0.0, 2494.22, 191, 5591, 4196866.87
793,2022-01-07 02:01:02, 11.13, 11.06, 11.17, 0.0, 2491.32, 191, 5591, 4198241.2
794,2022-01-07 02:02:02, 11.13, 11.06, 11.17, 0.0, 2488.43, 191, 5591, 4199595.15
795,2022-01-07 02:03:03, 11.13, 11.06, 11.23, 0.0, 2485.54, 191, 5591, 4200929.14
796,2022-01-07 02:04:03, 11.13, 11.06, 11.17, 0.0, 2482.67, 191, 5591, 4202243.12
797,2022-01-07 02:05:03, 11.13, 11.06, 11.17, 0.0, 2479.8, 191, 5591, 4203537.42
798,2022-01-07 02:06:04, 11.12, 11.06, 11.17, 0.0, 2476.94, 191, 5591, 4204812.56
799,2022-01-07 02:07:04, 11.11, 11.06, 11.17, 0.0, 2474.08, 191, 5591, 4206069.33
800,2022-01-07 02:08:05, 11.11, 11.06, 11.17, 0.0, 2471.23, 191, 5591, 4207307.28
801,2022-01-07 02:09:05, 11.11, 11.06, 11.17, 0.0, 2468.39, 191, 5591, 4208525.24
802,2022-01-07 02:10:05, 11.12, 11.06, 11.17, 0.0, 2465.56, 191, 5591, 4209723.8
803,2022-01-07 02:11:06, 11.1, 11.06, 11.17, 0.0, 2462.73, 191, 5591, 4210905.07
804,2022-01-07 02:12:06, 11.11, 11.06, 11.17, 0.0, 2459.91, 191, 5591, 4212066.82
805,2022-01-07 02:13:07, 11.1, 11.0, 11.17, 0.0, 2457.1, 191, 5591, 4213210.23
806,2022-01-07 02:14:07, 11.12, 11.06, 11.17, 0.0, 2454.29, 191, 5591, 4214333.54
807,2022-01-07 02:15:07, 11.12, 11.06, 11.17, 0.0, 2451.5, 191, 5591, 4215438.38
808,2022-01-07 02:16:08, 11.11, 11.06, 11.17, 0.0, 2448.7, 191, 5591, 4216526.0
809,2022-01-07 02:17:08, 11.1, 11.0, 11.17, 0.0, 2445.92, 191, 5591, 4217595.87
810,2022-01-07 02:18:08, 11.1, 11.06, 11.17, 0.0, 2443.14, 191, 5591, 4218647.83
811,2022-01-07 02:19:09, 11.1, 11.06, 11.17, 0.0, 2440.37, 191, 5591, 4219681.82
812,2022-01-07 02:20:09, 11.11, 11.06, 11.17, 0.0, 2437.6, 191, 5591, 4220697.22
813,2022-01-07 02:21:10, 11.11, 11.06, 11.17, 0.0, 2434.85, 191, 5591, 4221694.71
814,2022-01-07 02:22:10, 11.11, 11.06, 11.17, 0.0, 2432.1, 191, 5591, 4222674.79
815,2022-01-07 02:23:10, 11.11, 11.06, 11.17, 0.0, 2429.35, 191, 5591, 4223637.02
816,2022-01-07 02:24:11, 11.11, 11.06, 11.17, 0.0, 2426.61, 191, 5591, 4224582.16
817,2022-01-07 02:25:11, 11.11, 11.06, 11.17, 0.0, 2423.88, 191, 5591, 4225509.88
818,2022-01-07 02:26:12, 11.12, 11.06, 11.23, 0.0, 2421.16, 191, 5591, 4226419.93
819,2022-01-07 02:27:12, 11.12, 11.06, 11.17, 0.0, 2418.44, 191, 5591, 4227312.34
820,2022-01-07 02:28:12, 11.13, 11.06, 11.23, 0.0, 2415.73, 191, 5591, 4228186.96
821,2022-01-07 02:29:13, 11.11, 11.06, 11.17, 0.0, 2413.03, 191, 5591, 4229046.7
822,2022-01-07 02:30:13, 11.11, 11.06, 11.17, 0.0, 2410.33, 191, 5591, 4229889.88
823,2022-01-07 02:31:13, 11.11, 11.06, 11.17, 0.0, 2407.64, 191, 5591, 4230716.42
824,2022-01-07 02:32:14, 11.1, 11.06, 11.17, 0.0, 2404.95, 191, 5591, 4231527.68
825,2022-01-07 02:33:14, 11.11, 11.06, 11.17, 0.0, 2402.28, 191, 5591, 4232321.81
826,2022-01-07 02:34:15, 11.1, 11.06, 11.17, 0.0, 2399.6, 191, 5591, 4233100.71
827,2022-01-07 02:35:15, 11.1, 11.06, 11.17, 0.0, 2396.94, 191, 5591, 4233863.06
828,2022-01-07 02:36:15, 11.1, 11.0, 11.17, 0.0, 2394.28, 191, 5591, 4234609.33
