"hour_buckets","placement_id","average_median_ppm1","average_median_2_5","average_median_4","average_median_10","average_iaq_score","average_iaq_accuracy","average_temperature","average_humidity","average_baro_pressure","average_eco2","average_bvoce","average_gas","average_noise_level","max_noise_level","average_maximum_noise_level"
"2022-03-26 06:00:00",58,0.0,0.02,0.02,0.02,30.97,2.88,30.15,12.99,983.25,525.57,0.55,279754.53,52.97,109.35,84.23
"2022-03-26 06:00:00",60,0.0,0.13,0.13,0.13,120.52,1.0,26.78,15.51,983.56,676.34,0.94,640639.57,49.97,100.83,84.31
"2022-03-26 06:00:00",74,0.02,0.28,0.28,0.29,68.14,1.0,21.97,19.18,982.83,583.26,0.69,211140.35,43.53,99.75,86.09
"2022-03-26 06:00:00",76,0.0,0.06,0.06,0.06,199.06,0.98,37.7,7.33,982.83,1011.9,1.61,204524.86,47.55,110.82,101.74
"2022-03-26 07:00:00",58,0.01,0.02,0.02,0.02,22.49,2.45,30.19,12.82,984.05,491.08,0.49,283664.38,52.98,108.36,84.23
"2022-03-26 07:00:00",60,0.0,0.08,0.08,0.08,110.1,1.0,26.94,15.19,984.33,648.75,0.88,652163.47,48.75,100.01,82.96
"2022-03-26 07:00:00",74,0.0,0.37,0.37,0.37,73.91,0.92,22.17,18.78,983.61,583.13,0.7,209101.69,42.78,99.63,84.84
"2022-03-26 07:00:00",76,0.0,0.19,0.19,0.19,199.78,0.97,37.71,7.21,983.6,1022.25,1.62,205414.21,47.72,110.78,101.82
"2022-03-26 08:00:00",58,0.0,0.08,0.08,0.08,29.63,2.73,30.26,12.7,984.79,521.04,0.54,291400.86,52.9,107.76,84.05
"2022-03-26 08:00:00",60,0.0,0.3,0.3,0.3,97.27,1.0,26.8,15.05,985.11,626.26,0.81,668012.3,49.28,100.46,82.98
"2022-03-26 08:00:00",74,0.01,0.82,0.82,0.83,111.25,1.0,22.03,18.97,984.33,655.5,0.89,203154.27,43.21,99.31,84.01
"2022-03-26 08:00:00",76,0.0,0.55,0.55,0.55,184.98,0.95,37.34,7.34,984.3,959.57,1.49,208556.8,47.02,110.82,100.62
"2022-03-26 09:00:00",58,0.0,0.22,0.22,0.22,26.0,2.4,30.38,12.56,985.72,509.43,0.54,294728.89,52.98,105.71,84.08
"2022-03-26 09:00:00",60,0.03,0.78,0.78,0.85,79.51,1.0,26.85,14.6,986.01,595.19,0.72,692881.88,49.59,107.28,83.17
"2022-03-26 09:00:00",74,0.0,0.96,0.96,0.99,92.44,0.92,22.1,18.76,985.3,615.25,0.79,206207.04,43.77,98.52,83.45
"2022-03-26 09:00:00",76,0.0,0.9,0.9,0.91,197.57,0.98,38.28,6.85,985.26,1008.2,1.58,210427.17,47.35,110.76,100.43
"2022-03-26 10:00:00",58,0.02,0.63,0.63,0.69,33.78,2.95,30.4,12.41,986.57,540.62,0.58,296362.59,53.17,105.86,84.32
"2022-03-26 10:00:00",60,0.0,1.0,1.0,1.2,109.1,1.0,26.55,14.83,986.87,650.49,0.87,675703.26,52.91,107.39,83.25
"2022-03-26 10:00:00",74,0.0,0.98,0.98,1.16,123.94,1.0,22.12,18.7,986.15,696.52,0.97,202246.11,43.75,99.43,82.75
"2022-03-26 10:00:00",76,0.0,0.99,0.99,1.07,167.39,0.93,37.01,7.32,986.14,886.08,1.32,214109.3,47.19,110.83,99.81
"2022-03-26 11:00:00",58,0.0,0.88,0.88,0.9,25.28,2.39,30.44,12.25,987.54,505.07,0.53,296600.7,52.83,103.51,83.93
"2022-03-26 11:00:00",60,0.02,0.99,0.99,1.08,97.85,1.0,26.65,14.49,987.87,627.06,0.81,691295.45,51.36,101.3,82.79
"2022-03-26 11:00:00",74,0.01,0.99,0.99,1.14,106.63,0.91,22.12,18.35,987.07,644.06,0.87,206592.81,43.08,98.52,82.41
"2022-03-26 11:00:00",76,0.0,1.0,1.0,1.04,197.89,1.0,37.66,6.87,987.07,1004.75,1.57,215773.02,47.43,110.82,100.4
"2022-03-26 12:00:00",58,0.01,0.85,0.85,0.93,31.49,2.97,30.43,11.99,988.31,530.25,0.56,305263.26,52.84,108.83,84.03
